9516 27297
4651 2484 588
6264 5868 316
6887 3872 -800
4431 265 740
7015 5934 -327
504 5246 813
6193 768 527
6840 2330 -200
4951 86 -981
4181 5852 242
2720 6119 -287
5358 9129 599
7385 5136 175
5973 5882 9
135 8784 868
4057 6633 324
4906 1633 -484
8937 5665 350
8261 8332 540
8014 9268 -408
2956 4879 -264
3988 6253 -714
4003 3657 -30
4200 7651 -111
6524 5086 -780
7264 1503 -353
2812 5641 -868
4629 1220 -897
5555 5228 -100
5589 7164 -938
5150 1239 -299
1695 4701 312
3378 7320 979
3644 786 -935
1215 2061 492
1173 7764 -174
7171 2991 -941
3540 6306 -316
5193 6566 -961
8046 8115 -759
8699 3691 -143
4609 8958 -383
3617 7231 553
425 7239 738
8800 100 596
6621 6958 120
113 5820 861
6920 7551 605
2324 7042 290
1905 4164 -672
1650 5455 138
1608 6064 876
2197 4595 -964
6998 6915 -228
3612 5728 808
6255 9227 -553
6051 9064 -274
7063 8306 716
1871 2330 873
6960 9168 923
2182 1961 -8
3036 8456 -350
2995 4046 673
202 7334 720
1789 2457 -532
5114 2467 -332
5629 3987 -626
6580 5336 -8
7688 1699 799
1358 2984 587
2145 622 659
7195 7300 749
6463 5663 -387
279 1166 329
3513 7601 -941
6909 106 916
9078 7061 -352
3022 1178 -364
5468 2279 -783
4949 1346 395
1762 6770 -137
7615 5182 738
5423 3547 514
2525 4197 763
1615 4931 -820
6266 4426 221
690 7459 90
1687 7295 -628
6613 9058 314
450 6291 -73
1508 2717 -237
3655 241 -515
5444 6227 -611
2917 2168 747
3930 6847 250
4033 2802 -865
7159 5523 488
5042 1494 -188
1806 8822 -610
3620 2992 -950
4739 4598 817
4827 6761 305
3302 2710 -243
6513 7479 -93
1217 3194 29
8589 1612 854
6675 6568 176
3373 3836 -371
6228 6804 550
172 6811 -922
3912 5412 -131
6144 3286 320
8339 2510 -59
3345 1342 884
2883 6801 -296
3422 77 -469
7279 1600 704
2822 2378 984
1141 6599 -390
7415 4589 556
6822 927 540
4832 6267 -890
5300 1571 36
3122 6931 -330
5870 5242 -304
9391 6096 -479
9348 7856 498
3137 8741 -512
8261 3377 -575
3484 8236 552
116 1072 377
4232 9269 258
6194 4950 747
614 3191 -611
6155 985 704
7151 2114 -885
4345 6484 -732
4904 7766 210
4534 6632 -355
7473 2300 374
2197 2479 -7
9148 5290 -858
6713 6448 616
2270 5264 -625
4855 7301 988
954 9497 724
4934 7900 -744
2449 5178 936
5028 7410 410
4964 6586 -360
3047 356 465
2713 9379 913
46 4720 980
1593 3561 -175
2582 236 -18
1707 1978 -493
9076 8952 635
8922 8717 224
1524 4580 -281
3644 4635 395
8495 2050 502
5608 5810 902
3549 4763 -606
3808 8300 -363
3032 8766 313
8763 969 -706
7984 7186 561
171 8257 -855
7946 5654 -214
2497 9231 -337
4883 5141 -581
4679 8182 -495
3951 6511 -163
2186 2878 -692
223 3680 188
5901 1026 -631
2052 3394 -729
2908 5643 199
4406 1650 649
418 7067 801
4766 2323 67
8054 1739 864
9506 3720 -906
5899 4339 985
8777 6797 708
4874 5988 -753
1596 231 528
6214 3393 961
2310 7513 -702
2316 5938 922
6750 4666 -442
8815 1051 -923
4568 7450 287
3565 6066 -281
5145 791 -54
5928 3917 -429
7395 2455 -171
1722 4368 -327
8915 3045 185
5218 7823 881
2753 310 -332
9009 7228 816
5183 7800 -41
4201 1880 448
6730 2316 289
1824 6966 388
5104 1675 341
657 3922 900
3400 5725 -924
2421 7857 -240
5938 8893 107
4229 1874 -492
2612 1476 227
3643 2047 -762
802 6940 -453
7708 7242 -50
6497 1949 393
865 8334 -649
1311 8876 242
4642 2192 557
4728 9501 136
2734 885 -165
2016 4739 719
9163 4745 -182
3073 4708 -991
7824 8557 -333
3242 2625 -564
3990 6829 142
1683 5951 -494
4881 4431 -355
2823 7723 -979
1779 1388 952
970 5614 949
6922 8687 790
453 1608 392
6036 2633 -415
2431 3039 -261
625 7079 444
2665 968 -603
4731 8043 -653
3639 7513 -326
1610 4832 442
5856 2330 -87
7593 5633 556
8665 5961 -30
537 8030 -20
9133 1153 433
2535 5058 -682
2459 8805 -990
7005 4339 716
7062 7958 -162
3786 4549 930
117 3741 71
3291 7924 -587
758 9424 505
3254 3383 -145
7742 6995 125
7748 3804 -845
6370 2047 -357
2252 8270 83
4630 9460 -307
6761 5472 -817
6549 7688 -848
593 3276 963
6138 3275 800
5732 4104 179
8879 1558 -970
3347 7378 37
765 6063 -349
9351 6764 -906
2017 4620 91
3282 3177 294
3819 7016 -114
9451 8623 672
8177 7644 645
8390 7825 39
7869 1236 862
2076 4489 163
5169 3243 -852
3350 5228 -856
3396 2119 608
1793 7697 -969
2866 6216 794
2350 823 447
5049 1473 557
7014 9228 -299
8422 8265 -272
3389 1448 473
2588 587 398
8462 4343 -995
4262 8552 76
8491 4394 272
8147 3599 -31
212 5294 -975
8703 1465 -930
9493 7673 -81
4872 7519 11
7588 5233 252
2169 4065 398
1497 4256 341
208 5640 -737
5546 8502 -598
4407 7266 -22
7919 3237 694
5417 3146 278
8539 4875 -896
2848 5223 -35
2225 5291 -239
8915 5111 473
6195 511 -180
8640 588 135
2164 60 -142
1202 1074 708
6045 3059 591
7847 3124 377
1744 1016 553
8857 9149 85
2117 8832 932
243 2256 -885
1040 2017 651
5541 5955 377
9089 4439 547
1718 553 649
5879 338 -524
5420 8638 255
1256 2088 872
5402 1080 505
3433 6763 -152
4644 4302 277
8203 8161 -616
4682 8223 -75
9133 6090 342
7400 3199 -626
8792 2571 -714
4757 2950 -418
9101 4898 -690
6288 3724 371
1417 9079 -506
9371 6686 215
773 2511 -279
2113 5148 -614
9245 5470 746
6941 1462 -89
5193 2810 735
908 1344 615
3534 3309 -472
7281 935 34
8077 3443 -517
2175 5227 570
2223 6747 -990
2403 8271 454
2672 2724 103
2311 7259 -473
4895 1136 774
7515 2212 633
3666 4607 -650
3103 23 415
5189 2068 97
8167 1963 -860
5803 1200 864
2552 128 -609
2870 3274 697
3288 8928 738
8788 7717 980
1090 4756 713
4441 4431 151
8232 3721 -333
6553 3981 100
5470 6727 178
3992 3230 -828
5536 5855 -669
5907 4258 -626
8632 1919 -35
1985 1005 -319
6321 7482 -475
8527 3218 659
536 703 -33
4740 6632 -504
6841 2165 65
4608 2423 -77
3761 6824 176
9050 5630 397
450 4627 717
4433 3553 -657
1153 762 797
595 7278 224
2472 8763 -625
7897 2216 -2
5766 4810 365
1741 2358 -335
6909 300 -648
8877 3500 -178
1638 6083 146
2235 1090 869
7957 3707 912
2589 9233 799
7948 4952 -109
630 7283 355
8453 8175 298
8824 3331 -118
1797 3691 -416
2460 7823 491
997 8158 -183
6962 2360 -477
1463 8276 627
3241 1331 247
5075 1658 -575
7779 2488 218
1232 1979 -619
5289 7351 -176
8381 8417 258
7244 7436 -791
8512 5607 646
2072 5480 -268
2031 733 630
815 5969 -565
3893 8404 203
8947 6998 689
8612 7680 -677
451 7492 -263
5760 3150 881
8541 7801 -462
8868 6877 -394
5187 6147 381
3426 7131 -635
6982 4909 -334
6578 7872 965
2534 7994 588
6149 2721 261
8100 333 -235
6734 6010 -508
8370 5883 783
7679 6842 -751
2005 5856 -949
7220 5495 -238
1821 1694 64
5390 7801 228
5217 3089 180
4064 4798 273
6007 3496 -385
7025 1199 378
5885 3292 10
2828 7959 -898
3914 1639 544
4551 9247 154
2499 3272 29
4647 4221 675
9050 763 307
5199 9011 -344
976 1412 482
1605 5294 -452
5871 4973 -145
8997 5063 -904
3063 3863 -164
8267 4525 -145
5094 5219 567
5624 7544 -361
3290 6967 -709
3784 344 393
7784 3537 -577
4604 394 727
3993 1569 566
9099 7041 -974
3743 5702 536
4306 6367 440
8952 3512 17
4656 4876 -314
8003 4380 361
9406 4497 -437
6023 8480 15
8537 3261 709
7984 6718 438
6962 5801 710
5090 1862 512
2768 2265 245
7802 5884 474
7525 2811 198
8706 7500 616
1005 4497 766
4803 4533 201
5346 6880 -212
7039 9398 -339
1128 9064 -566
1018 1163 -138
1834 1536 -123
5177 9398 -575
5359 5352 -704
6946 6433 -346
8523 7247 956
3291 7859 142
9204 5058 96
8857 8708 -192
5414 7630 -143
7299 2553 -640
447 7595 -893
8829 5506 665
6144 1083 -100
7876 6375 -388
6947 1263 -735
2452 8819 -658
6075 2679 -599
5514 5710 -548
8797 4188 -981
9083 3230 314
7023 2118 -936
1075 71 -297
4888 5724 967
3072 8693 399
7215 8487 -574
7110 344 552
1306 1824 645
1598 519 -537
25 8182 219
7078 6967 -178
6207 3911 -250
414 2326 445
6580 2339 165
3193 8196 363
5520 2828 19
5968 9187 71
3006 2180 120
6807 8487 -337
4715 3189 244
8796 1828 -414
4818 1322 -405
1218 7437 704
8755 270 -407
8165 7128 432
8851 8221 673
4491 3398 -24
9136 296 468
2477 5476 948
8182 931 -19
7126 9401 120
2703 8079 -100
4008 8260 -432
2630 4429 59
2120 8635 -445
6060 1302 -23
9466 862 47
9241 3263 153
6759 7807 273
2984 6674 -752
6191 36 790
3436 6178 -615
8602 7568 -57
7999 6124 -42
3736 2788 190
4880 6923 -875
2620 1997 -627
5399 3810 -356
1434 7623 119
2517 8729 -169
7587 4577 917
6358 1975 -190
8841 6056 975
3833 6866 984
438 6637 -408
609 8407 -162
5894 7491 889
1368 7324 683
2235 9127 124
2510 3081 -705
9379 7495 -689
691 5012 -955
1006 1404 245
5411 7840 239
4731 4240 -207
7209 1296 298
4692 562 433
754 1471 -992
5173 9251 -314
4481 8190 315
4355 1117 968
4636 9509 -590
9178 2641 553
5770 1965 -376
2289 2650 -800
2076 1295 556
635 5581 -346
9144 6862 491
4919 1814 79
8124 3741 394
4099 2463 453
4301 2675 -701
6980 2470 981
2434 6526 -218
1028 5875 190
7175 5548 -259
4612 3894 702
6326 6523 -378
9407 405 740
3651 5728 -990
4230 9312 -964
4240 7074 69
9037 4759 -338
5698 3701 -400
2695 635 -899
3974 8251 -317
8100 6371 -701
9182 3917 392
2150 6571 221
5714 917 608
3070 2495 -467
1734 3286 838
6045 3128 274
7929 2517 697
8304 5145 826
3706 228 161
4042 4020 -340
4522 4426 871
255 5430 -184
4295 1889 957
1208 848 283
5887 4558 -637
5782 374 886
5419 585 -408
243 6929 -830
1841 6259 -765
1719 745 749
3431 8621 179
8720 3000 976
9424 3656 -901
7094 925 596
3101 8638 997
7574 7473 -490
8625 7772 -809
4778 2992 666
2334 5496 94
6537 3015 495
9340 7321 -615
7793 879 334
1772 4296 -872
3236 8472 -665
3563 211 -490
1088 8264 613
5196 7245 638
6039 7355 368
1630 7696 568
2318 6376 -652
9203 9131 930
2264 6927 -916
1910 1176 -463
8238 5587 158
9319 5663 -476
8426 7835 -122
951 6655 119
3412 4181 769
1973 5783 -647
7725 8626 315
7178 5767 958
9036 1115 538
669 791 282
9126 9516 871
2636 8926 458
8184 3951 524
6622 7944 259
3004 8718 -635
8890 929 102
3165 8985 738
7835 8800 963
2854 2177 957
3000 9264 487
4777 1026 -798
541 3596 -281
8247 3096 -299
1157 285 273
7918 739 -665
2638 268 -72
2379 9240 897
3903 3470 482
4120 6444 -87
3289 8251 461
9496 5503 111
2598 1528 -664
6459 5933 916
1900 315 968
8894 8043 197
487 5672 735
4001 1764 386
2357 9265 -830
5877 4574 -554
1793 4040 -377
8733 4661 -205
1022 900 -608
2380 247 131
6826 2515 -726
7637 3054 -54
7805 4116 -694
2071 1810 -317
1841 4986 718
1001 836 -423
5865 2322 684
3131 8165 177
8915 8729 -314
3467 7851 -740
9293 101 179
6685 1530 923
594 7274 -331
8728 2 -324
7835 5239 -412
8159 4981 -909
601 797 -606
6979 7535 -39
5002 4866 -479
1099 4307 -800
6812 5276 -561
4327 201 -903
8316 4608 438
8612 6354 -353
2049 5203 -986
5328 2680 -451
4057 5814 787
5288 1589 -658
8588 1216 -124
5666 4558 653
8332 7182 724
8177 5600 560
4756 388 798
1970 8953 73
5870 7469 243
5876 2256 927
2317 2616 -16
5981 9298 519
4526 8110 -356
3131 2554 764
2885 4650 -977
5650 3752 58
5146 5630 717
62 837 -664
8297 3383 -57
9110 5037 -593
8620 4448 -244
950 2276 328
6889 9355 -309
8414 4745 -919
8795 4404 -958
8989 7104 -302
9299 8745 593
5106 1411 410
3000 4567 573
5560 1916 962
9329 7431 467
2198 7480 628
8572 7159 296
6777 2395 -231
1001 7708 -810
2063 9440 -551
723 2767 422
2534 7956 815
8396 581 738
546 132 -511
6379 3129 521
3024 2555 -230
1208 7380 472
6293 3957 662
5014 84 -253
8837 7684 -953
8886 8162 -894
5539 3430 234
5632 5745 281
2048 4686 637
5530 316 -746
3376 5524 -705
8512 7534 284
7742 9419 40
1630 41 893
8164 3380 453
8425 7061 922
573 1093 365
534 2807 -163
3820 5136 667
6655 6059 -989
7396 9218 -18
6234 2418 563
3595 9411 -924
3452 3274 -107
5168 1384 -280
2418 3118 -317
2408 5321 635
8399 4866 -492
1467 8758 -592
3714 3894 -227
8549 6222 716
1823 8484 -205
1607 4914 561
645 8880 -939
7161 6058 -871
6530 2139 427
4999 4026 -957
1810 1267 453
1300 673 -306
2018 1799 105
1974 5843 773
6414 4736 273
6351 4505 -740
3581 7074 281
2266 1413 14
4421 848 389
4953 8580 503
8359 7720 444
6000 6756 172
3054 8179 877
8582 7239 -591
1679 3727 843
3476 3083 -951
1672 5517 868
651 3043 866
2212 5502 -325
4914 8908 606
9274 439 501
4288 447 -508
5498 597 484
577 8059 -986
1511 6399 722
8565 5317 -53
215 8078 -645
431 2610 440
6386 4616 646
9456 8600 738
3995 2746 -218
3698 640 263
2870 2569 -235
7092 3655 -420
6510 6950 -103
464 4870 140
1053 9425 -144
1998 1416 -595
8608 8028 -710
1991 1042 -594
1295 7021 -880
8629 2328 -857
5723 3308 -635
7282 3336 865
8209 2291 279
6208 2146 -795
9298 2037 668
4130 2864 -588
9047 7423 369
4201 4861 647
4006 8626 888
6906 7483 849
943 4851 -290
2911 5021 -814
9210 629 -174
1969 5760 66
5259 6427 679
5257 8167 814
8915 966 65
3620 2563 483
3264 4608 440
7886 7422 653
8575 7090 -245
5288 5926 639
7211 7473 -703
1432 6313 132
7273 1344 410
1946 5967 -173
4625 6600 -430
323 6008 379
7297 5726 -866
5316 4701 3
3480 7200 655
2583 6495 -544
2237 8253 -267
1680 3407 -924
4067 792 -702
4265 6516 169
6951 5847 -945
4991 5068 -955
7419 1182 497
5258 2758 890
8218 4078 463
2834 3950 -813
2964 1375 873
2865 4344 429
9516 2443 -357
7572 4147 -814
3165 9038 956
7915 2676 -86
7803 5031 592
1926 6208 146
5724 6536 243
813 3673 -129
7069 4607 839
2061 906 -816
6577 3399 221
3625 2455 76
9276 3177 345
5154 8224 633
7995 9201 -654
2926 5671 -73
1804 724 -297
5586 5294 -696
373 6274 -792
8993 6412 -643
3287 7903 564
7804 7896 -818
7786 7401 316
1145 7892 774
1276 5875 -10
6360 7589 863
1913 4835 -824
7402 9231 407
1370 2668 637
3248 5283 696
3101 5188 -493
6562 3654 343
6533 179 -17
3641 4390 -674
2570 3865 -459
3273 1600 -898
7641 4559 644
1110 6124 643
3690 1007 -596
5295 9441 -792
5425 102 -34
7288 3880 30
7788 4012 -871
3899 708 -123
1366 5940 -227
2961 7385 -181
1072 8100 154
3155 8805 776
5686 5261 -213
4171 7971 -848
7549 3534 389
1158 6691 164
3324 43 661
7009 9446 -214
6923 3697 159
7809 7453 505
583 5106 981
7805 754 189
5112 7138 -519
3937 713 874
7369 1921 584
7253 2202 230
270 3770 -712
6230 2886 -929
6846 7875 -397
5567 3196 791
2436 6782 516
5436 8935 824
7742 3529 -833
6920 2673 573
2137 4287 -565
6092 6613 -163
4398 321 179
9125 1520 702
4914 3824 -656
7810 8206 523
8121 7607 -137
4882 4434 130
5407 1125 129
7255 1659 649
8857 942 -481
5940 8647 168
5393 8896 120
3521 635 369
7002 420 -493
5876 2929 -345
4351 4566 772
8972 5474 653
1655 7871 -110
1121 5690 -72
2239 2911 -170
8836 7126 474
2789 7604 619
264 6557 955
6151 1719 -820
6530 8257 -451
6205 7815 227
4676 9060 541
697 601 -713
1240 590 789
4965 4730 -360
7735 6114 -200
4815 2444 122
7428 6419 -189
3089 5511 -377
3254 3439 271
1601 4315 -152
7284 4282 -7
7461 3097 854
8087 7040 -567
3526 6213 -553
7494 1833 276
3406 5915 191
449 5537 -776
9475 4225 -748
8407 3016 856
1985 1215 -565
8382 399 328
8506 4546 526
5037 3696 -628
20 5736 -875
7920 2130 620
9340 6216 713
984 7002 -723
1515 7601 958
761 7843 961
6301 1246 -941
1228 267 -121
5631 513 -123
6713 133 -768
4529 3691 -36
5337 3312 -344
1210 293 275
3751 5799 229
390 1363 -101
8459 156 -921
4183 8641 -773
4207 5099 -653
708 1097 -545
7326 3755 962
2521 2130 911
644 3514 -986
997 26 -626
4030 883 -485
2245 8485 355
3332 682 -77
5253 7230 -542
4268 8212 -474
5717 3265 -67
8704 272 -406
5119 52 477
670 3453 348
8320 6050 -692
5815 952 -569
5557 2361 -82
4538 4106 -243
5484 6377 585
6742 8632 -597
8594 4289 954
2373 8810 679
7066 675 723
1288 3925 348
9493 1282 -410
3733 7701 -185
9426 9458 889
471 5297 -587
20 520 -584
9438 7590 28
4765 7712 -699
2576 6136 861
4066 8367 -971
3653 5535 111
3689 6711 -388
9202 5033 946
8673 1853 295
9499 7088 945
2367 7727 -795
3300 2563 549
8174 8997 -130
5659 2572 491
488 5477 173
2657 79 22
5707 5253 -224
9164 1794 522
3986 5596 -593
1690 8891 -653
7084 377 290
6955 2267 -233
5372 8229 -539
3489 8339 -160
7596 8002 -955
166 6657 156
3943 2054 -309
3614 1283 -328
1103 5188 -105
2272 7554 199
5501 3141 99
1138 9215 -552
933 3739 -267
570 1420 -278
6696 7409 -264
6910 5754 -302
7455 6103 -152
2684 7735 63
1382 1710 -986
7676 5999 398
1373 2314 -20
5683 6428 530
5203 5892 -39
3355 2211 211
5139 7276 4
599 547 881
3227 167 181
3907 4948 189
4561 4802 -216
9204 3203 225
7464 6009 893
522 9433 994
7625 422 252
5891 6952 -970
840 2757 -738
7694 1520 158
8261 1204 356
8960 2453 141
4840 8987 195
1067 1337 8
2411 2135 -578
7968 1151 215
2102 5218 339
1889 1313 354
6185 3802 -975
2209 5651 -183
2427 5037 -17
8435 6527 -729
7760 4722 32
8322 3215 -544
8499 3683 985
2661 4630 -691
767 6472 124
5571 5141 -705
7090 5629 -687
3077 6855 750
9065 5938 948
709 6820 -369
7612 4468 -498
6090 9466 76
5710 9469 -152
3116 4115 -843
8346 7672 -387
2861 5767 -974
9249 3756 -395
4177 4717 -65
1775 7705 258
4276 8325 144
2146 6629 -140
1246 7723 560
4823 3645 66
6187 6425 -975
523 5392 -798
3324 8760 -893
8739 3823 -856
2896 8821 915
1764 2841 338
8622 4996 292
2626 1812 -917
1791 218 -191
3600 2503 835
6956 852 -205
9369 5333 -60
6478 3733 382
909 2773 854
7632 5268 -858
3776 9166 -244
7038 2793 269
1280 3075 -828
2497 7 420
7194 7124 310
5912 8354 418
9320 8356 578
6608 3106 294
3902 1978 714
3035 6175 821
6355 6112 686
7769 1754 793
7023 3091 -511
8176 1840 -546
6625 3813 -6
1960 7447 -972
8496 4395 -589
5152 422 -30
1462 3491 -189
9229 8090 -834
6707 7263 300
5064 1147 -815
2549 3916 515
477 7170 683
2824 4746 817
6758 8096 -410
7685 5843 -665
4187 7408 -253
314 1250 -374
4655 7731 -979
4791 6121 638
7841 8717 -271
927 5007 884
1314 3839 690
4623 5713 -652
8709 9057 441
2236 4477 650
8009 5897 529
6830 2301 -205
2867 3827 -360
2135 4836 -272
490 8084 -50
592 4548 92
3856 1546 804
319 6024 -321
6141 1133 -302
5064 9220 110
597 3205 -587
8548 192 -129
691 6319 750
1383 2274 609
7549 3638 448
4573 5105 399
9465 9343 -884
2041 3469 336
2846 626 262
6950 726 94
1452 1325 692
6116 4640 456
2759 5991 299
8368 7909 -843
6967 5867 -667
3334 5824 138
1668 1424 -852
7323 6019 477
5850 280 -623
9136 4099 709
6190 2728 -498
7029 2557 524
3275 371 -153
5771 3333 103
6511 2691 -209
6662 1429 -909
8271 6869 -522
2663 1861 -984
1060 2643 734
4 4880 -244
6629 4864 125
4855 5721 68
4634 4234 -780
4149 8017 561
7323 7538 -268
4314 7715 -95
7958 6534 824
9087 6068 216
8528 7905 311
9178 687 387
6382 2054 986
1868 4542 -801
7344 2291 870
6351 4571 -451
6437 7197 752
7140 7591 -11
6745 8599 -922
7555 2298 36
6177 4126 92
639 3053 -287
7892 7190 25
5298 8789 -232
2042 1545 711
231 7014 916
2700 132 399
5918 440 -878
1177 6106 -522
1518 8673 -281
9250 3315 130
5806 6302 -425
1879 5522 -624
3895 8234 -848
8139 2930 -163
2226 3770 -673
8153 3961 563
4693 2438 -784
424 1263 640
8399 8049 393
1481 8603 945
2587 1565 861
1741 7292 -915
3315 3447 -674
1349 3324 -536
4187 2033 -805
7597 4018 477
180 7336 325
583 3749 -881
6087 7275 -294
1715 9001 -902
8543 6770 322
2119 2375 -533
1666 464 -279
7805 6032 693
6548 6345 28
21 429 874
4090 6160 -604
56 6130 -423
2213 3998 357
3115 442 281
8219 6530 234
4149 9160 -31
2936 518 451
4156 5867 932
6397 1653 169
402 5427 -149
7238 4865 -629
340 4772 -873
4148 9383 -931
3680 307 -749
4939 6367 -551
7661 4019 577
3555 9255 -898
5250 4290 76
8199 9322 -441
3582 7936 557
7569 314 -877
3593 2008 -693
111 4565 905
4034 6520 55
2217 1590 -125
7124 1482 440
4883 8036 -472
3541 7153 721
4468 6816 330
2249 6727 -621
2239 5079 -970
3102 9305 434
6488 1160 -575
4373 2553 717
569 8507 -628
7119 6420 889
6377 1477 -363
3047 7773 -253
3848 4487 -530
1695 2802 -686
9489 6327 257
3422 2547 -663
3841 4167 142
4149 5745 627
2006 3022 257
2707 542 270
6196 9077 422
696 2039 -877
6294 8180 276
3787 1397 -492
3519 2093 -438
2910 7246 -103
5422 6181 -86
9405 8792 576
5743 1457 222
2744 115 265
658 6430 13
8800 2875 347
8165 1053 585
4320 3443 -173
4609 3483 53
7416 1844 149
3043 309 -969
7090 9318 -388
1628 8212 647
1929 3374 322
2243 9245 -460
1285 7851 854
5001 933 -568
6319 6051 -626
7810 927 366
1832 9007 978
8683 3898 377
3488 6137 -216
2518 3784 -996
1288 4409 -206
1009 938 463
430 4621 803
6812 5651 421
5092 48 948
2819 4824 -570
7959 8906 -870
6325 5846 355
254 2146 845
3126 6498 249
8335 3089 407
3357 7612 611
1059 642 653
8120 730 601
2601 2912 312
3623 7755 109
4145 1787 -766
4726 1319 -8
2775 5228 -67
3491 5407 -771
9102 1201 359
3504 8213 -618
7085 2074 457
3846 8151 -219
9247 3377 -420
1635 5204 526
3484 7625 -702
221 5227 -841
834 5664 -182
6416 2863 231
716 1080 284
770 739 -539
8758 8659 367
7595 5047 -984
5687 6033 -902
6905 53 -671
3857 6049 425
1661 5934 -509
8754 6207 186
5718 6638 -459
9221 2224 -506
7649 4186 -495
1324 7066 426
3399 6805 503
6211 6228 167
3224 8163 992
8699 7642 -532
4744 508 -984
978 8593 383
4976 4680 -382
3326 7090 -376
2880 2362 -812
9010 5541 12
2449 2854 883
3367 5817 -774
9196 1764 507
1329 4792 422
6089 3799 -304
9282 2002 -454
2624 1500 917
2510 7233 137
5042 3645 -40
9214 4288 -122
7742 1466 89
5130 2718 -209
9456 4504 260
4597 467 474
7920 5253 -34
1273 6612 -401
3924 7926 605
4453 1798 865
6654 2028 336
1755 844 -828
9476 4831 -763
4427 1220 -935
751 8085 -700
8351 3003 810
1192 2095 -992
4291 8646 411
9161 2750 233
2315 350 113
2458 4634 -761
6277 6134 -428
8250 6602 -366
1485 9026 -1000
2666 8907 192
187 5330 -784
1914 6220 -215
326 214 369
2402 1936 -621
6188 7985 -444
8357 6193 -564
6392 4723 -996
6937 7068 -193
6159 1044 -170
5290 718 -619
1958 6767 810
5208 1130 508
7378 8895 -308
2768 2234 -166
6308 7947 155
1440 3456 -122
421 9193 325
2582 9070 -123
576 8067 -838
4315 7553 -860
2872 5637 341
6822 688 -531
2993 4383 938
1666 7180 -373
9137 8666 627
8495 3988 509
3172 9014 607
4873 186 748
67 173 -706
5600 5279 -990
8447 870 784
3326 309 248
1886 5146 -882
2850 6708 -607
7778 1112 -602
9221 2655 -685
8515 6075 -485
6328 8992 -207
2136 8205 645
7076 7010 638
9336 3375 -66
3900 2100 187
2929 948 397
2965 6089 806
7100 4944 -554
3083 3707 37
9260 7649 725
5074 5200 -149
