20
972 1932
479 693 368
602 476 959
399 353 757
242 306 198
572 214 331
691 55 796
566 480 752
369 293 973
686 617 101
737 87 175
738 104 614
499 432 24
484 660 735
669 357 86
411 423 337
506 283 100
32 222 837
511 146 388
18 145 187
730 46 363
528 202 736
56 287 886
493 127 739
21 273 51
107 44 447
16 255 309
80 401 470
472 457 644
687 384 871
665 133 663
655 511 185
157 539 783
465 506 789
649 81 674
164 810 130
654 545 57
606 50 173
538 302 263
564 664 204
817 393 86
228 428 40
441 549 645
719 489 581
570 155 847
56 490 799
607 728 582
296 801 531
705 521 472
250 469 578
751 47 248
398 423 204
255 813 872
401 190 96
730 627 468
227 462 479
815 92 76
104 618 114
377 267 697
112 734 944
209 786 228
115 364 438
396 437 166
768 169 764
74 144 652
458 578 337
371 813 69
3 586 153
249 412 982
364 160 799
358 652 73
92 375 219
622 280 982
201 77 859
658 62 395
450 736 733
23 487 46
768 456 545
162 274 750
618 667 495
737 782 382
333 711 175
448 603 997
539 743 424
657 323 401
719 366 901
811 761 582
453 123 186
198 697 231
514 642 217
566 456 960
14 732 626
31 4 663
638 95 968
663 464 358
323 645 414
758 631 302
408 810 369
613 272 379
302 190 943
142 60 31
340 689 728
749 211 401
340 40 960
616 745 814
766 780 217
128 300 746
360 217 351
747 396 593
532 710 910
493 217 344
507 806 165
59 101 370
678 445 235
309 318 938
323 568 973
708 642 806
731 793 549
20 406 105
171 402 833
53 109 851
478 60 317
290 786 718
114 140 349
460 498 125
474 731 273
247 237 461
60 268 104
446 204 823
547 80 596
77 129 839
562 101 604
344 267 741
609 804 986
544 243 163
767 393 23
437 726 271
558 213 170
462 696 499
94 458 804
539 638 139
432 143 770
171 689 428
593 372 105
812 77 60
321 227 440
778 816 541
101 33 167
101 723 436
281 610 618
295 557 996
524 617 621
422 212 513
52 77 517
422 606 148
511 475 706
511 670 300
296 699 922
750 89 271
684 459 809
13 610 746
764 361 982
542 506 391
60 498 141
669 436 974
615 4 437
366 747 877
364 249 269
687 787 859
322 172 18
46 71 802
531 665 910
431 764 200
240 117 726
580 337 700
42 348 827
544 697 630
640 621 925
748 484 898
336 502 348
652 817 26
267 16 741
297 615 163
305 422 729
688 700 927
469 627 234
281 8 224
489 300 568
183 654 594
331 603 941
163 460 607
55 415 367
309 37 830
107 339 589
537 481 154
812 573 178
597 734 378
292 345 661
450 393 707
229 265 553
730 439 980
717 214 552
382 42 448
506 442 734
376 573 384
713 76 966
775 593 13
69 290 737
406 325 162
802 322 136
519 355 428
674 276 70
84 397 869
452 589 541
357 492 624
200 693 476
545 570 790
417 495 990
444 159 592
362 221 666
415 48 903
680 520 776
605 521 520
98 345 931
753 128 853
431 762 248
319 117 642
785 145 89
110 769 97
782 143 701
166 348 375
532 70 271
419 283 104
72 471 766
134 180 194
741 467 695
655 216 396
221 609 522
484 242 346
811 358 318
552 493 736
774 182 307
526 50 169
549 391 27
410 664 191
307 528 489
56 499 565
198 86 702
34 15 163
354 305 559
98 567 444
248 416 457
796 694 541
312 513 357
543 478 182
335 798 241
98 170 961
681 286 540
336 592 402
585 567 15
303 314 701
735 248 758
723 422 761
793 563 249
814 373 507
699 309 242
115 85 160
710 303 425
364 251 498
49 236 689
66 272 633
380 496 309
702 264 709
766 152 501
204 586 811
560 527 602
57 224 225
10 140 643
443 52 589
140 446 442
651 351 268
751 89 884
804 11 88
491 522 930
430 640 588
395 480 675
485 683 667
53 469 959
688 525 585
539 477 17
434 65 103
420 72 890
788 162 895
462 763 85
283 103 918
200 71 886
535 5 859
697 616 537
605 239 775
424 627 973
375 696 255
21 114 548
639 755 368
49 623 859
403 176 463
807 14 858
422 310 393
406 738 455
132 292 728
556 640 821
695 286 718
268 288 8
556 34 380
700 454 849
555 408 591
386 56 353
662 307 789
493 699 218
335 250 750
768 333 387
153 630 330
723 666 983
723 299 544
549 67 356
209 660 811
635 318 215
353 436 952
17 274 323
368 128 38
380 651 334
725 234 403
562 484 175
451 650 46
446 129 933
95 535 82
635 541 476
749 219 129
514 346 163
425 698 662
361 752 376
403 685 314
587 159 435
275 92 743
433 469 739
248 125 79
484 813 823
604 367 544
776 603 269
395 666 879
54 706 213
796 648 266
575 538 349
329 704 637
126 563 445
49 563 524
758 663 517
19 66 741
452 773 486
593 514 298
169 520 575
53 415 484
319 781 925
738 737 865
12 406 732
321 336 396
47 597 331
607 146 61
624 775 798
792 623 43
208 262 613
180 606 346
340 249 263
205 107 751
699 449 48
15 745 881
81 313 233
505 156 232
79 145 702
272 730 922
703 398 941
638 452 16
489 1 208
526 742 923
661 90 712
475 165 268
255 92 364
138 173 146
532 115 434
723 695 871
155 112 982
365 598 603
53 424 653
642 560 22
448 415 574
820 280 941
690 37 717
413 179 853
660 33 825
707 496 578
566 263 614
277 386 63
632 253 591
348 329 334
242 804 690
772 359 578
22 358 142
536 684 325
314 768 896
669 250 135
462 570 995
503 500 980
190 379 137
293 187 58
675 791 936
610 517 526
547 483 902
293 613 276
609 675 742
734 520 306
500 348 142
550 477 726
703 602 9
604 256 190
815 347 423
242 576 742
550 749 36
279 398 941
145 48 300
767 752 806
240 805 937
85 92 537
748 296 585
549 6 861
253 181 925
1 578 531
428 544 903
504 623 438
786 294 370
27 737 174
152 85 794
1 217 80
42 786 390
207 727 891
408 237 109
415 54 2
310 719 198
621 597 88
371 774 167
451 597 976
312 285 357
583 286 197
223 562 656
658 74 471
707 199 117
428 652 385
797 786 463
705 386 841
281 742 185
298 379 632
273 349 752
645 600 38
89 742 800
540 533 490
461 493 63
700 331 981
496 802 152
159 7 282
720 253 686
596 377 987
574 145 93
807 167 989
779 327 718
744 663 146
136 575 645
507 323 432
572 154 626
679 404 293
603 453 130
233 454 579
735 457 245
223 212 5
528 51 805
761 23 696
530 421 94
534 71 461
75 655 772
361 637 928
652 44 257
800 804 696
170 167 50
402 265 136
602 110 691
257 405 396
627 685 611
142 143 328
549 340 748
764 455 342
232 212 79
227 293 809
598 9 206
511 115 633
485 148 625
331 600 920
13 114 939
231 399 146
241 79 562
19 536 973
819 673 732
794 231 122
295 125 641
152 47 67
444 774 445
95 810 209
50 355 58
381 747 104
183 176 888
3 605 336
621 661 987
410 416 850
604 752 130
501 820 728
338 717 947
733 678 624
584 168 234
746 461 899
728 538 745
612 449 970
284 738 632
716 225 909
151 57 679
565 32 537
508 342 261
810 55 682
790 485 616
121 788 985
18 235 575
815 632 998
322 671 289
572 10 154
496 205 825
512 459 752
715 480 463
330 176 153
681 386 506
74 377 589
788 630 683
737 495 28
675 373 334
239 765 866
774 347 786
633 398 522
431 618 403
189 318 846
83 157 499
587 820 346
188 369 295
476 648 273
501 702 133
225 28 724
111 78 883
479 72 880
650 294 373
547 674 758
360 813 117
380 510 287
677 78 697
313 11 424
327 292 478
147 302 13
67 130 927
53 402 359
628 29 478
257 220 747
520 4 871
34 604 328
147 156 443
10 306 697
211 651 65
591 815 722
464 390 10
404 381 61
247 111 121
585 689 846
446 765 602
252 343 505
739 529 928
788 628 439
397 223 556
257 672 407
751 762 565
323 216 15
371 439 374
284 413 395
42 274 916
820 283 379
413 722 51
496 645 282
288 543 701
155 693 801
395 378 563
475 751 695
511 205 638
149 84 210
212 363 256
503 456 249
160 175 557
241 673 96
253 553 821
147 273 611
714 492 724
617 362 945
243 441 529
819 452 380
623 466 445
448 133 978
511 619 510
786 592 645
759 399 449
550 555 975
176 472 249
321 21 36
655 341 318
650 150 18
339 738 985
244 374 323
455 484 655
301 10 520
232 399 671
673 485 368
258 463 450
357 491 586
532 765 718
288 478 380
233 623 204
672 58 194
238 114 835
536 634 760
407 19 405
466 41 697
175 18 665
186 91 673
423 795 238
12 666 959
474 168 636
159 462 151
75 37 576
175 375 529
668 557 119
215 497 7
151 799 290
380 276 61
475 317 395
801 186 31
238 617 844
815 129 602
592 681 352
338 280 667
78 264 854
76 426 515
655 691 109
544 490 314
483 453 676
419 98 183
744 257 908
390 398 434
815 56 648
641 218 799
701 805 897
272 50 908
460 12 943
609 288 271
346 611 655
356 417 398
114 561 419
77 674 775
459 332 958
332 149 647
385 666 658
428 510 245
442 406 972
13 656 440
265 533 108
294 643 879
222 369 748
637 354 255
141 747 875
738 589 676
754 781 921
806 312 635
264 723 454
416 127 441
499 426 352
306 48 867
301 632 282
64 414 966
658 345 734
54 617 735
464 282 899
755 66 152
771 474 214
34 717 753
733 311 349
477 616 393
300 719 911
196 379 122
521 437 220
22 642 835
315 267 15
279 531 119
97 243 458
565 196 630
779 255 199
26 137 926
203 308 114
61 282 23
376 352 97
12 520 424
576 463 482
788 331 423
475 602 613
630 377 929
708 100 398
682 276 583
637 139 333
787 43 703
565 365 205
455 377 269
658 321 301
486 132 444
155 132 516
810 706 250
280 440 22
536 198 131
57 240 13
518 218 805
812 482 757
340 259 816
61 377 888
266 431 440
113 516 482
696 753 841
100 260 615
282 414 248
598 151 136
80 73 498
794 157 100
307 474 566
705 346 650
262 220 403
130 419 382
578 421 207
279 274 838
285 730 65
648 218 69
295 666 165
323 192 417
676 462 148
647 154 890
746 625 85
812 363 860
327 421 270
107 642 477
623 340 590
197 285 324
404 363 988
374 347 629
54 523 540
356 789 747
789 92 323
199 699 941
129 417 222
91 251 557
415 67 749
554 612 727
231 539 661
338 480 742
303 480 84
697 155 784
170 491 543
630 783 981
512 398 45
16 191 542
777 211 987
380 633 547
260 694 540
444 322 281
148 627 349
736 96 101
148 385 788
128 343 523
467 406 908
709 623 806
105 501 858
305 721 479
679 511 108
341 271 386
681 603 191
279 389 832
645 140 932
134 191 901
767 666 935
578 382 604
152 622 939
548 645 228
533 519 654
227 198 425
155 41 443
820 185 775
160 37 549
796 799 156
243 281 367
151 749 354
117 473 159
616 181 436
315 355 750
1 157 180
761 45 585
112 799 189
727 689 955
115 247 841
613 400 117
448 142 164
38 419 311
49 614 727
552 384 149
17 761 297
504 172 180
306 104 61
183 583 621
203 489 527
434 271 702
365 519 562
282 205 313
1 308 138
706 444 559
307 403 96
569 765 651
139 577 499
559 135 584
541 40 337
72 169 580
191 748 645
711 245 570
701 81 799
89 712 762
617 116 897
677 765 380
653 262 820
615 85 68
141 168 39
567 240 788
356 200 84
152 775 832
479 600 156
222 626 502
379 399 754
387 156 746
416 204 350
350 59 380
3 629 712
803 738 912
605 441 869
456 721 191
553 534 705
22 283 657
677 609 762
713 625 778
405 415 206
581 764 198
5 16 485
626 611 134
592 484 467
333 558 264
487 212 12
263 516 451
467 14 679
71 82 32
125 713 921
524 178 450
793 120 412
24 611 575
242 811 512
599 657 400
659 815 248
422 369 70
641 551 177
780 209 157
61 476 831
798 418 253
113 512 692
688 785 813
259 497 788
731 247 163
663 487 813
466 564 472
733 789 343
525 323 583
286 558 144
354 156 154
681 191 975
754 405 138
523 53 728
787 148 306
27 611 180
54 319 385
621 650 581
540 662 493
775 659 925
153 323 696
594 403 473
382 76 167
726 755 681
25 179 487
419 554 433
567 553 590
644 297 206
418 755 758
260 239 775
763 99 778
708 116 530
501 111 981
204 477 439
427 326 873
291 429 496
211 439 354
278 360 705
812 568 26
12 618 214
582 394 446
398 275 336
717 479 179
329 309 285
526 748 597
331 343 230
326 22 891
484 323 433
338 788 376
87 109 690
59 249 46
683 449 344
477 478 54
665 559 415
299 394 272
163 564 547
805 168 80
144 201 184
514 215 90
134 147 361
659 539 818
341 595 493
748 608 888
623 537 65
500 301 607
342 383 369
122 157 853
633 396 851
72 764 637
351 702 999
262 702 120
389 710 771
391 87 533
464 662 436
148 168 676
307 184 666
312 168 331
682 687 347
509 87 993
569 597 250
573 1 99
511 288 433
523 558 842
241 503 161
472 819 276
255 335 233
723 631 930
237 216 814
46 473 997
609 174 338
428 395 667
572 556 282
264 296 837
209 591 164
647 482 95
50 782 165
719 22 725
435 560 412
193 417 552
23 698 71
785 305 274
292 270 531
522 287 168
772 23 990
358 284 463
307 150 894
337 566 378
676 37 222
334 688 840
731 232 624
145 504 421
811 810 286
409 412 125
804 230 463
288 664 747
248 153 655
633 84 280
719 202 978
593 57 226
24 60 509
640 67 378
479 499 738
157 317 640
527 572 713
320 531 780
145 217 794
750 645 592
820 7 767
302 509 938
129 540 252
563 323 816
119 501 607
537 22 226
465 294 75
287 338 920
40 256 707
565 761 608
635 395 150
250 79 486
487 800 283
341 280 522
191 694 91
623 636 874
818 243 588
342 523 24
600 49 671
457 246 420
259 30 965
489 88 301
22 685 595
347 269 729
185 815 180
539 797 577
462 606 914
322 194 101
217 233 332
587 378 574
538 422 21
769 20 511
429 335 860
629 611 581
185 612 939
603 801 350
340 222 990
145 621 630
816 553 321
784 385 558
53 114 879
475 696 354
573 299 35
610 415 21
537 422 760
641 199 673
757 125 472
654 101 209
790 737 530
248 421 647
64 564 981
171 815 464
617 118 183
498 712 993
311 128 423
151 307 228
219 691 777
316 237 556
181 581 414
691 403 533
41 817 989
777 376 75
681 304 782
650 173 516
227 338 567
284 659 55
77 353 1
350 69 741
192 383 924
89 660 98
766 303 169
772 651 189
655 766 934
32 616 534
74 47 466
435 297 774
399 373 887
253 9 874
539 480 106
416 543 399
522 540 249
88 305 519
325 425 949
288 818 294
496 93 306
8 530 332
705 747 29
687 539 979
773 753 57
67 235 810
479 648 822
375 411 84
789 181 702
366 271 391
777 786 889
653 205 559
116 580 115
160 666 729
323 452 697
214 401 934
237 670 93
781 200 162
111 139 16
340 278 353
375 94 309
291 85 412
508 613 960
59 398 99
175 432 218
6 260 782
272 676 221
508 518 162
729 117 972
375 88 390
584 711 36
22 713 930
552 226 141
424 805 12
316 586 810
138 321 17
657 233 800
607 483 701
128 476 411
632 28 306
657 767 624
112 742 348
627 122 163
371 456 36
85 662 609
751 55 135
18 234 512
100 608 725
43 191 234
445 279 753
647 585 760
561 680 181
89 820 186
134 738 38
315 690 69
435 129 992
292 117 246
798 321 239
469 304 418
382 119 936
183 760 597
792 696 262
520 365 340
629 305 547
445 740 942
33 41 801
192 512 294
657 267 457
444 366 426
676 379 337
578 722 531
403 487 306
483 470 460
755 402 66
29 796 300
106 69 905
597 502 446
456 394 10
285 158 90
157 512 76
63 413 55
159 809 581
503 81 951
528 308 989
384 12 166
422 326 130
450 803 18
114 334 914
135 272 270
294 429 963
457 414 815
798 180 383
121 665 198
126 694 551
586 795 837
286 78 620
81 641 342
618 297 698
96 697 897
631 397 68
387 666 228
262 778 521
437 478 849
779 319 551
45 380 494
610 749 769
67 478 69
276 600 553
7 754 846
544 767 577
123 162 375
682 802 824
725 365 348
92 74 9
163 268 900
304 650 311
302 413 554
466 752 856
482 723 84
801 421 355
636 240 145
126 547 904
449 509 767
211 183 434
735 816 785
355 580 727
258 197 871
108 645 252
802 533 33
683 702 487
127 645 670
460 294 387
667 172 864
23 49 748
421 358 328
819 23 798
773 366 296
104 84 669
488 139 879
42 784 774
765 389 705
709 520 296
370 403 513
251 246 908
607 696 48
734 570 992
723 203 662
611 141 185
770 185 687
683 65 278
610 46 372
794 240 569
424 458 497
96 779 349
690 21 568
138 222 994
127 298 504
786 115 945
6 703 240
407 448 630
550 820 790
525 450 85
336 239 463
304 341 518
253 522 215
578 334 134
674 156 449
418 512 778
8 451 261
246 555 14
680 55 885
351 524 921
635 771 817
369 654 403
163 575 174
156 213 822
319 374 989
549 774 436
304 141 648
785 328 2
144 330 40
427 620 612
795 123 342
614 562 4
697 258 863
787 495 91
229 271 55
770 818 271
191 62 833
803 499 683
673 788 806
207 677 468
13 118 164
312 541 799
815 127 108
651 696 841
801 532 457
358 488 173
487 138 309
413 555 997
477 395 567
198 520 840
133 15 711
86 361 245
190 310 317
265 729 394
586 533 395
707 371 345
88 424 264
378 122 182
228 590 615
696 102 144
385 661 926
129 185 131
343 792 963
146 512 430
314 353 105
69 528 964
357 219 379
235 11 114
675 466 458
361 241 94
448 553 548
645 608 781
486 442 849
507 328 92
64 646 519
543 774 751
532 700 468
75 207 68
75 547 939
636 136 401
809 331 704
242 773 230
697 34 769
735 481 107
674 450 109
638 802 625
771 38 762
497 186 744
596 685 87
793 104 956
742 647 638
640 682 296
61 785 481
148 642 387
199 303 520
153 73 57
278 663 59
643 628 327
647 470 987
41 15 515
453 527 915
101 288 918
153 289 758
665 427 788
310 32 625
533 609 696
415 102 569
751 295 81
256 126 715
113 628 13
516 496 341
500 478 665
104 46 851
662 248 948
793 274 371
676 283 372
391 354 694
747 689 42
519 331 233
776 463 813
501 84 339
630 462 219
163 263 94
88 657 617
450 734 449
396 351 650
793 361 754
533 274 867
288 472 73
6 78 81
393 284 695
484 763 399
271 406 292
278 570 61
392 325 564
651 460 195
426 90 567
79 621 838
433 283 647
85 49 887
332 743 298
728 391 24
137 64 166
803 407 154
548 124 327
285 748 634
686 96 615
820 115 731
96 486 931
700 256 90
6 741 666
612 566 947
42 528 165
284 742 707
280 790 372
68 34 754
122 54 570
539 11 674
418 589 500
619 755 553
124 529 179
534 164 646
578 582 766
498 420 894
219 747 155
514 665 839
751 122 435
26 563 127
143 614 494
616 85 841
275 594 521
150 580 383
222 316 131
813 144 648
200 103 693
148 492 633
378 245 858
211 554 430
795 819 709
127 808 740
171 584 653
243 189 98
724 794 328
293 468 622
560 676 376
577 777 265
65 727 841
576 201 471
795 507 290
719 90 355
93 778 684
220 27 70
311 487 910
461 58 890
721 175 742
62 816 496
573 420 497
240 293 297
86 191 614
161 723 523
738 463 618
563 24 480
569 660 975
69 705 566
224 174 442
679 449 205
818 34 374
148 132 379
238 350 96
337 671 202
451 168 656
563 24 349
244 470 633
273 775 174
506 267 894
299 355 720
26 757 202
389 348 31
726 335 1000
792 35 778
341 390 676
95 206 376
812 200 480
433 151 28
459 83 775
366 485 43
189 370 829
198 440 949
600 529 733
470 310 590
206 218 916
290 281 428
369 197 655
732 301 197
132 523 973
362 478 31
485 519 772
609 12 996
691 375 778
745 49 727
116 375 695
535 783 4
366 677 236
709 362 605
513 77 298
79 759 186
186 576 514
583 75 267
434 545 683
304 426 781
516 147 407
817 798 556
272 651 484
722 176 597
535 265 550
560 652 850
601 683 744
441 16 377
319 518 322
406 196 661
769 504 220
792 553 677
564 186 793
704 438 814
205 816 961
422 50 211
74 485 880
35 778 554
60 494 991
429 147 291
82 769 307
350 619 810
82 83 460
75 376 851
395 783 947
216 426 276
617 197 289
538 335 10
