19
911 938
77 71 -891
611 373 810
721 626 296
66 875 641
648 503 -756
877 18 884
845 261 693
329 630 34
266 810 571
157 600 -190
412 499 -57
697 827 -791
599 822 -625
226 425 -438
491 116 -401
720 304 367
87 690 -685
551 790 579
712 847 745
679 483 -63
901 698 53
600 180 -206
359 796 -136
390 195 -809
91 344 86
889 253 -848
112 412 -532
903 598 -294
86 301 -520
623 196 570
166 747 641
118 920 804
122 142 767
883 820 464
649 715 94
276 304 691
585 556 -919
171 73 -580
493 765 -949
172 344 -30
354 106 987
58 555 239
520 245 848
162 569 404
447 233 -991
438 773 603
759 856 380
265 855 661
110 523 -918
353 289 -439
246 663 995
832 77 -182
564 20 604
782 885 92
683 724 -701
750 864 98
517 531 478
841 813 -887
759 287 -292
392 8 -498
44 295 -406
156 392 -462
341 913 875
543 549 -405
328 846 625
288 365 -665
347 119 -811
323 428 -303
522 25 -473
239 877 231
649 179 -527
320 79 -349
198 808 962
644 533 -8
730 224 938
892 317 77
95 45 -342
605 399 -227
459 563 -393
293 147 -523
806 78 -481
695 835 174
884 792 -994
516 357 -510
582 696 -920
478 547 295
831 55 612
6 758 55
621 37 618
65 581 -569
891 536 -883
917 868 623
802 183 513
100 441 -398
103 171 -640
492 169 472
858 606 -211
135 324 521
535 24 -260
659 107 534
415 94 359
422 660 -727
391 132 714
833 157 519
197 158 136
183 421 169
140 619 -310
693 20 -493
426 875 588
579 654 121
219 757 837
866 638 -2
718 42 9
545 900 355
550 866 -973
778 237 360
633 393 523
471 746 614
750 225 -820
893 520 547
279 250 234
64 167 324
78 378 700
397 216 -316
555 641 -914
465 404 606
736 325 530
266 726 -392
508 421 -871
59 710 885
291 896 276
535 857 705
797 134 -127
126 671 -254
32 848 -14
693 596 -808
379 506 532
545 549 -363
20 405 -589
744 740 885
163 231 -600
751 832 806
696 618 25
128 768 -448
152 208 -20
227 589 77
840 377 627
826 582 159
646 531 333
7 181 -97
446 451 447
207 479 196
396 867 473
255 633 -505
906 62 -899
313 210 -50
468 727 -390
383 606 376
649 463 -786
417 82 43
139 340 807
432 860 449
248 690 776
568 405 900
748 679 548
915 556 -679
241 837 849
784 305 658
821 143 625
68 540 298
150 458 -417
601 692 -415
270 425 473
368 835 16
747 248 -63
835 18 602
636 680 -852
919 108 262
637 840 973
686 38 -419
807 676 507
524 416 -380
828 526 -969
394 131 -878
451 842 -184
177 90 -334
851 93 583
162 26 768
502 405 984
98 423 533
182 264 -612
331 192 130
55 117 167
492 102 12
866 258 263
381 704 64
340 23 511
859 799 -655
737 757 -890
518 643 71
837 718 68
848 734 768
683 106 -936
427 219 58
165 851 667
752 623 5
482 807 739
794 124 -389
283 508 -915
846 723 805
823 725 -165
549 13 -217
383 251 466
249 557 768
752 709 984
613 107 882
367 516 416
301 84 -92
219 914 -577
847 597 435
373 786 -323
339 175 748
99 292 649
309 754 224
293 406 -213
276 709 -989
48 53 253
363 421 324
174 372 -29
562 774 -801
724 741 -398
327 165 -706
858 450 941
97 363 794
331 476 641
812 401 -90
566 75 -40
683 266 -675
410 121 -235
487 93 -171
874 866 813
718 802 -950
561 143 511
330 184 -692
149 42 -938
538 679 -655
506 576 589
700 765 -333
446 855 316
587 800 -388
357 539 997
558 717 -334
674 891 -866
855 543 809
739 371 519
390 666 -894
606 256 -91
702 762 -48
306 750 867
779 701 124
375 579 648
899 695 -20
248 337 -729
328 380 165
223 288 -594
437 547 -16
578 339 317
68 444 287
843 353 740
251 565 491
777 198 -865
181 583 114
658 870 -880
703 168 -606
699 22 75
31 618 -419
343 817 737
32 671 -696
533 417 -275
415 170 -890
233 201 624
684 844 367
730 433 -383
428 281 -243
696 834 676
415 212 284
717 291 -984
569 351 849
286 219 -720
615 111 465
588 661 700
410 690 664
274 900 419
550 889 357
49 890 588
417 102 996
254 639 967
723 411 -620
447 299 532
451 52 -214
221 573 -408
296 889 347
278 83 729
168 736 457
181 496 -190
315 523 409
816 110 613
619 122 -420
489 93 -951
596 323 391
831 881 242
813 476 -39
906 651 -722
694 321 387
769 298 343
158 358 502
437 642 -766
457 329 182
342 478 723
913 902 535
487 912 -683
53 445 -727
862 170 -912
207 765 969
920 908 -962
497 538 35
568 197 778
697 426 -681
7 75 -8
371 691 277
58 181 -841
853 502 -798
542 517 483
25 412 -101
487 496 417
102 15 300
137 822 514
283 794 -81
643 603 642
745 451 180
60 499 -626
709 175 -48
385 431 -394
475 758 466
232 709 695
674 626 426
8 527 65
361 122 -688
843 389 2
375 331 778
311 837 -254
608 784 -194
618 835 -640
83 298 -269
405 36 370
605 124 277
372 887 -575
410 420 333
656 98 936
195 459 785
611 14 890
344 775 -643
326 442 -545
638 188 -454
388 509 -620
139 299 -357
508 213 224
651 220 555
300 876 841
484 331 -818
34 696 429
392 243 -859
875 153 -223
660 481 561
329 180 604
117 313 226
423 477 -951
157 624 723
323 664 -895
644 436 191
588 336 124
919 736 -862
837 439 188
537 477 745
246 406 715
764 59 264
271 3 -912
344 580 733
151 325 -145
568 847 -889
885 890 163
162 424 -104
576 812 319
815 352 46
669 67 888
430 444 -915
492 384 -367
750 854 -83
116 286 780
240 772 714
223 187 882
146 795 242
614 881 -153
914 865 -27
51 276 29
619 506 866
327 161 -185
618 740 706
58 301 256
819 442 120
769 869 -323
730 171 -821
74 328 268
587 711 -916
334 731 -441
783 122 40
765 738 946
505 567 190
831 508 488
784 745 190
736 757 -707
746 741 554
903 641 -972
306 402 694
755 680 -783
725 785 -749
676 300 -951
774 491 -530
210 434 692
187 888 -579
260 586 -397
686 63 -57
799 118 747
882 524 -943
671 209 -20
301 350 284
419 731 -38
269 464 676
840 537 345
499 703 -857
473 92 181
36 207 -148
144 343 650
23 80 590
406 116 994
788 27 -261
435 411 664
733 483 4
752 199 504
246 56 -660
637 490 870
196 794 -278
210 524 -995
56 301 559
714 317 444
306 180 -892
890 464 199
352 109 269
113 96 -211
30 882 90
133 521 -543
498 538 464
634 775 -790
351 829 639
508 842 152
241 515 131
117 585 -735
291 919 98
463 868 949
308 315 -398
90 208 -842
822 129 -252
84 209 -85
223 310 -780
37 86 488
796 214 -899
158 901 -833
381 272 169
787 475 -361
134 18 852
563 909 243
298 116 974
916 890 827
447 496 -272
415 901 -446
709 812 -150
586 283 811
547 874 164
350 346 -878
103 14 -920
231 78 227
186 659 -419
620 188 -439
536 513 -734
406 225 536
841 750 -725
120 723 -996
36 103 344
507 657 -239
195 317 883
650 320 -938
809 361 68
206 228 334
102 121 -448
613 346 -933
157 279 707
11 736 414
826 642 704
696 670 -532
322 705 -899
264 122 -732
217 420 162
153 336 800
684 744 186
683 821 -940
715 78 -520
589 312 954
440 871 391
716 45 278
484 3 870
397 590 283
452 497 -767
416 491 923
720 624 -681
7 507 450
122 119 -684
668 426 745
412 844 -571
773 120 -26
735 185 -844
785 197 921
465 763 -403
829 637 -957
16 827 -343
882 768 -121
812 822 -507
266 728 951
852 558 -577
468 275 -526
852 138 -184
89 254 142
612 92 -658
693 856 -153
195 907 851
533 580 -198
809 86 -465
345 312 -157
460 638 148
458 756 -435
648 47 -835
397 660 -656
865 894 786
899 426 -482
142 283 -253
432 161 -950
73 127 14
504 372 -337
526 273 641
889 47 619
838 589 801
70 733 856
207 298 -571
255 658 -910
173 289 -546
502 521 -776
289 228 -449
49 671 -36
884 623 807
819 509 -801
66 262 -868
554 836 -805
554 755 43
471 137 -543
91 580 -712
564 566 -504
118 457 -964
715 400 809
477 458 661
173 358 -435
248 605 238
439 490 111
199 818 430
408 479 -224
36 68 -45
789 407 -420
139 258 -228
72 142 -910
749 554 -430
307 587 -3
404 104 489
861 574 764
273 788 -51
335 882 972
365 450 685
60 698 605
905 102 459
775 516 974
287 415 136
489 221 -673
242 880 580
521 254 649
811 539 -739
619 675 623
897 515 -385
788 613 -369
291 173 207
72 510 -640
22 52 415
90 36 -277
370 539 419
816 64 745
257 43 842
168 211 -911
25 38 -642
140 646 614
139 41 834
352 642 265
858 159 -425
354 404 -324
290 418 808
425 319 39
648 530 -644
197 461 734
799 420 933
275 844 -593
771 321 516
512 762 -332
904 856 -722
294 61 -986
821 352 296
442 156 -219
214 598 570
799 763 853
459 128 -393
393 817 -153
807 157 -81
624 290 781
704 66 228
99 889 894
322 221 450
899 176 -162
715 191 557
897 392 367
208 319 732
245 17 962
418 416 136
457 590 40
722 129 988
874 515 -403
620 676 -128
18 886 217
466 890 215
596 155 -771
434 830 273
493 230 -625
231 297 200
365 588 -32
290 75 -478
436 75 64
313 561 -76
698 376 590
846 365 388
428 780 -585
423 597 904
159 476 757
714 377 741
558 118 -797
626 222 216
690 882 -43
757 492 955
907 193 -925
823 272 -584
190 94 -560
920 818
36 255 -827
384 315 924
731 217 -333
656 901 854
905 264 827
381 667 -114
321 87 -337
174 420 -25
88 213 301
32 8 -296
70 432 957
619 742 -579
372 318 -73
651 127 -866
605 236 245
387 71 -645
295 85 315
779 90 178
479 44 -116
591 212 242
547 758 -884
790 108 738
86 471 -136
20 121 -208
645 112 231
794 827 578
582 299 -904
517 697 498
713 543 445
777 305 -436
690 69 -162
373 229 787
407 529 328
593 804 -744
447 677 -297
480 912 689
640 296 -993
260 453 795
511 642 744
764 698 121
635 392 99
14 488 455
88 208 875
737 122 738
527 202 -412
727 720 -675
549 81 369
33 829 350
469 164 -201
483 296 -325
84 857 337
642 312 -975
900 83 -227
191 352 -413
510 143 -878
322 90 86
210 785 -824
187 614 -655
162 703 950
22 456 492
540 512 268
798 570 -807
881 499 690
6 394 85
296 278 -717
425 311 718
452 607 -557
557 233 959
176 219 621
625 387 -687
306 434 671
324 127 96
446 722 -648
267 830 962
551 205 -332
260 156 -495
727 258 -319
782 798 859
469 206 -708
4 193 137
280 512 -538
481 637 261
353 407 870
108 708 546
530 760 -531
677 192 425
522 809 584
458 669 -360
737 849 -912
913 178 -632
470 869 -423
734 198 -835
92 683 -733
67 806 -955
550 726 -534
165 455 640
263 145 214
13 653 -70
426 62 57
814 914 300
827 813 861
168 642 -775
630 838 -547
472 805 657
126 595 517
745 6 264
275 692 478
229 569 -916
96 638 54
672 688 -239
19 165 -349
521 904 842
747 596 -871
491 724 -202
579 321 -522
896 834 -901
273 6 -393
678 157 -405
800 498 89
785 865 -804
241 30 142
497 55 292
326 869 504
749 876 966
796 16 656
446 563 -374
399 850 -570
731 445 -538
159 63 -987
809 312 -597
774 491 801
716 567 -190
797 220 -403
805 477 -961
756 332 970
682 718 -743
127 177 463
769 748 655
915 174 783
473 333 981
149 218 -24
123 733 -616
918 742 -791
329 246 381
686 339 846
119 476 965
881 186 213
98 531 967
488 421 -739
401 216 226
568 448 680
703 405 186
567 642 -618
745 573 -766
283 771 -657
57 759 526
392 898 316
552 459 3
605 744 -45
485 374 -212
587 710 -156
124 475 -728
406 779 -453
597 120 126
72 415 615
556 504 158
751 13 77
525 793 -893
681 287 424
420 625 -615
589 172 -752
487 718 -299
448 379 300
588 495 -239
549 829 -796
275 190 428
549 700 -861
686 630 317
416 564 -66
7 172 41
651 39 343
491 858 397
49 683 297
152 547 927
769 346 164
324 746 -998
300 390 -792
176 552 -103
339 541 -906
760 50 -406
879 393 642
544 765 -568
601 18 451
159 200 -547
720 557 919
459 891 -733
302 207 -778
560 297 476
210 53 -254
853 438 -305
424 250 204
873 553 -853
229 144 863
51 879 -468
575 773 -654
405 191 509
379 520 -592
345 590 -974
358 647 -993
632 453 -203
436 609 448
186 77 -769
36 811 663
642 437 479
478 421 828
918 177 -997
857 881 -471
129 103 180
603 291 -163
848 432 -841
826 670 -915
874 122 37
17 569 -854
463 465 -987
32 736 426
831 463 674
231 416 594
651 80 -620
255 522 999
831 749 -675
241 490 454
383 76 -585
476 30 965
27 718 -275
454 906 -51
30 574 -294
36 179 504
328 406 48
312 231 -731
326 349 -968
404 542 -387
106 70 -721
292 200 556
778 564 580
500 850 -435
57 587 389
289 807 402
358 389 -818
161 304 -435
116 257 -102
209 912 -478
471 40 402
26 155 -153
396 812 609
294 823 496
666 524 -294
703 684 498
27 263 629
758 144 630
30 194 -494
34 55 -923
477 318 809
840 272 696
395 139 174
909 63 754
903 71 -597
60 256 386
311 787 637
420 161 -847
574 73 -845
267 347 -128
527 308 159
2 173 -732
877 529 870
310 301 278
229 122 747
666 147 856
57 306 -287
377 586 -942
806 876 -828
798 88 769
607 378 5
543 567 -105
316 345 -528
276 843 92
213 406 921
337 689 76
878 193 798
37 67 242
503 529 -972
408 120 746
647 757 -930
527 229 -136
20 317 -794
481 893 -849
225 455 451
914 175 -437
487 202 -275
813 425 167
433 414 -92
787 887 322
666 594 239
342 743 -442
474 28 582
21 353 -665
851 579 113
388 279 215
640 226 -443
126 843 379
463 382 576
786 190 919
681 481 -22
453 632 -484
317 805 128
550 890 468
101 201 -749
535 297 -538
786 308 -75
607 343 871
400 388 -698
14 715 -964
482 639 507
190 615 -947
857 143 571
640 403 221
856 591 -715
158 335 -385
305 859 -905
673 716 601
507 764 688
277 88 -532
887 711 416
677 487 -850
11 396 -269
534 1 -533
301 180 530
637 482 81
703 83 718
34 806 165
181 213 -959
854 420 714
758 439 -826
858 666 -886
780 323 -820
344 837 -467
211 212 788
522 390 586
12 578 -580
684 600 933
167 778 843
347 729 781
373 307 770
398 455 212
719 688 -886
542 851 364
395 622 -395
156 86 -506
373 569 -250
260 665 965
59 858 562
644 919 -147
283 830 -931
460 231 -203
665 201 994
22 119 230
216 630 573
484 487 -874
21 164 -853
292 477 -888
866 221 -231
781 580 -452
456 204 623
106 125 916
185 722 -237
512 565 -211
497 754 576
430 110 148
74 144 727
718 715 328
712 234 -27
283 115 80
856 695 444
454 582 -69
329 576 -689
565 813 587
511 588 -703
864 682 80
768 414 413
591 219 235
129 670 113
281 735 -311
744 711 -460
115 259 -355
866 251 231
701 87 463
819 854 272
227 422 -485
616 493 -91
488 183 920
678 875 -644
114 615 827
651 393 -34
34 229 551
157 665 359
80 741 -964
603 389 -690
631 636 803
318 799 365
687 435 973
636 115 -847
531 391 163
111 569 -346
95 767 -419
779 436 -818
28 816 555
454 76 164
888 54 296
703 512 235
283 47 183
918 597 -919
317 350 771
567 346 334
752 158 -842
702 45 728
484 165 -228
525 612 -399
177 330 745
482 594 732
339 236 370
487 63 581
194 561 -942
63 656 319
478 427 -114
52 879 -882
153 705 -710
79 223 -818
221 903 -133
522 775 -929
216 728 -239
845 670 235
356 590 -605
484 251 91
823 362 -193
92 443 460
777 796 -470
196 910 -420
42 240 192
494 283 127
809 134 -65
669 443 724
238 340 377
278 242 538
456 899 297
372 790 -605
559 552 -215
750 582 -560
95 532 -191
477 526 -44
724 104 914
690 227 -18
190 308 433
772 404 -813
47 728 -748
920 140 -18
591 657 -642
28 710 -814
412 586 114
210 711 -156
452 716 769
73 911 934
460 105 96
620 85 35
566 159 3
665 858 321
854 23 -453
288 383 -221
433 776 388
576 822 51
578 233 -198
173 899 -88
383 635 725
327 522 21
860 771 -344
684 859 -558
483 889 101
704 644 -879
542 855 -460
827 242 -60
555 742 307
744 905 962
812 574 -930
320 277 537
835 336 956
185 107 -492
830 379 30
534 739 -441
383 278 -484
912 26 661
525 152 -789
302 182 355
170 40 716
521 291 436
433 100 332
72 494 -460
421 141 -18
175 862 38
71 408 303
331 29 -489
778 318 -603
192 592 967
427 677 -900
90 646 -484
305 893 901
648 5 -157
560 509 -118
95 570 -430
257 22 -721
90 341 -584
245 788 678
609 851 -524
648 130 -309
477 62 -881
870 344 -265
688 375 -349
422 404 -23
827 489 388
874 365 -408
353 530 406
101 339 -154
585 146 -305
254 447 -500
422 611 730
414 29 -496
499 83 -551
463 688 -55
801 909 915
587 147 452
730 797 289
132 721 484
804 672 772
293 98 168
510 776 755
680 86 -3
639 27 322
306 53 -457
696 325 -112
797 626 368
466 277 787
128 565 492
205 576 -110
509 99 -798
274 725 -516
15 275 856
857 680 -929
637 749 -717
693 641 530
19 210 -804
802 489 341
99 123 337
256 245 407
119 838 -980
46 146 146
322 120 -354
10 304 277
335 543 -148
871 203 804
449 292 468
321 655 437
886 286 -521
601 99 653
214 858 -474
916 247 -164
494 345 -954
612 652 929
2 523 375
462 32 903
525 163 209
576 784 880
154 823 -620
501 766 34
810 679 760
238 495 859
765 508 526
114 707 -778
43 710 753
499 294 -581
129 631 -986
591 860 161
437 913 645
898 389 941
371 586 -183
518 174 -114
872 624 663
743 195 -602
486 179 -472
913 598 432
450 115 335
420 424 118
428 96 -262
600 261 -117
198 745 591
104 171 590
257 482 -765
860 751 -344
827 747 -225
887 310 -682
8 605 -108
658 43 583
393 162 409
644 696 -82
675 182 126
99 271 393
355 752 -53
441 366 64
890 199 17
10 417 192
641 60 841
133 863 -933
481 318 418
100 461 11
35 792 -43
232 454 -105
895 81 986
134 346 399
83 56 765
237 577 587
241 643 883
406 130 796
892 509 450
109 175 -890
320 359 843
820 182 -563
51 482 474
107 151 -146
885 328 -792
596 783 318
531 730 689
848 804 554
546 292 -231
156 25 179
745 227 -559
278 811 -701
677 111 781
566 895 389
920 254 -75
89 129 -905
777 169 -332
806 771 -957
180 776 -530
350 38 -647
670 672 -848
385 206 348
24 752 457
721 508 900
195 354 994
124 198 165
208 611 -507
421 375 -791
906 648 -775
275 45 -7
433 182 517
726 810 515
566 794 -964
539 247 599
311 766 340
191 71 318
734 560 -427
744 453 95
475 271 156
842 691 -742
16 507 -479
757 252 -245
690 841 -343
202 671 -962
458 899 -7
765 662 -582
838 254 20
561 643 -430
661 228 -349
175 668 -672
139 587 674
741 73 -800
341 577 497
102 634 -206
416 472 -263
855 303 -894
37 681 -541
866 579 -642
172 428 -264
62 113 30
874 906 570
903 744 32
420 89 -210
271 355 373
659 315 478
176 408 682
918 786 667
165 299 138
243 192 -307
421 898 710
532 388 -344
227 679 390
561 38 438
702 315 -688
560 594 -835
297 2 -960
613 385 -608
471 258 -476
216 409 -103
43 882 -228
186 917 -746
326 561 -302
403 673 401
477 785 -160
638 137 -675
111 479 391
848 98 524
471 419 -682
516 182 -573
900 843 243
385 886 -77
678 745 596
365 425 -642
663 182 -144
673 86 -496
548 267 -541
338 796 745
236 625 851
267 330 -938
32 835 -321
319 863 704
264 391 705
7 61 145
783 579 54
131 916 -946
430 347 812
764 54 -64
682 15 -728
566 758 952
361 237 8
686 467 539
137 138 437
485 728 725
639 649 937
219 56 -663
259 397 986
680 199 -374
884 18 805
628 818 -642
742 716 672
212 111 105
524 447 998
757 47 -562
679 273 267
367 712 384
755 273 101
563 627 360
808 497 -688
515 213 401
372 699 672
579 530 -12
487 388 -589
290 596 -364
25 170 -120
163 564 -456
907 156 658
799 524 730
82 91 -35
900 213 -985
807 377 128
764 261 -251
541 468 -746
676 717 259
147 402 -77
854 740 275
110 805 -507
765 409 -568
6 896 -581
282 864 -196
866 525 18
251 176 47
724 261 -285
734 791 -130
595 657 -409
2 480 640
484 13 246
139 315 -821
405 485 668
274 143 -82
389 899 -609
285 720 -963
478 175 322
848 566 5
860 110 510
820 254 559
559 904 852
74 678 794
806 595 -801
787 335 488
114 722 471
7 193 241
460 439 -923
95 468 -986
402 120 -360
301 585 674
621 723 -1
682 343 287
122 724 544
592 638 -832
383 106 -612
366 562 -712
514 469 -811
659 242 688
523 112 310
383 509 -878
434 573 878
541 224 -848
652 866 550
804 857
37 621 -661
351 631 1
478 795 895
320 453 -734
209 761 -604
761 690 -189
783 526 478
46 372 -130
714 150 326
208 150 477
33 562 879
153 672 984
307 546 -813
77 514 660
123 115 -90
101 773 -569
746 431 -701
648 800 -241
258 655 -114
360 519 -45
71 609 -792
541 451 893
68 404 -862
42 527 -852
626 495 -462
466 773 157
710 442 394
385 222 -969
481 423 634
510 787 -920
741 386 -497
544 774 59
140 25 -375
130 5 110
74 761 732
135 503 110
69 752 209
369 266 85
348 381 -276
446 678 -352
766 433 548
447 676 -883
527 305 -431
624 793 -888
62 553 5
800 243 76
549 346 -728
319 673 712
270 430 707
613 501 -28
505 606 -433
70 268 344
88 788 -826
237 266 887
32 398 980
467 287 -926
351 788 -915
445 363 -655
